FECHA;PERIODO;MES;WD;PRECIO_MD_ESP;ACOPLADO_FR;RESERVA_D-1;P48_EOLICA;P48_DEMANDA;POT_DISP_CARBON;CARBON_D-1;EMB_ANUALES;EMB_HIPERANUALES;RESERVA
2015-12-08;17;12;7;52.25;0;0;1375.4;25456.5;9729.8;326.95;3837;4807;0
2015-12-08;18;12;7;60.47;0;1;1545.6;26271.4;8674.1;350.41;3837;4807;1
2015-12-08;19;12;7;67.01;0;1;1899.5;29053.4;8674.1;368.48;3837;4807;0
2015-12-08;20;12;7;67.49;0;1;2253.4;30019.4;9729.8;367.96;3837;4807;0
2015-12-08;21;12;7;69.02;0;1;2560.9;30669.8;9729.8;364.0;3837;4807;0
2015-12-08;22;12;7;67.62;0;1;2646.0;30575.4;9729.8;351.08;3837;4807;0
2015-12-08;23;12;7;65.0;0;1;3001.5;29387.6;9729.8;336.47;3837;4807;0
2015-12-08;24;12;7;62.0;0;0;3236.8;26920.9;9729.8;325.75;3837;4807;1
2015-12-09;1;12;3;56.7;0;0;3338.1;24485.8;9729.8;292.64;3837;4807;1
2015-12-09;2;12;3;47.34;0;0;3529.4;22557.7;9729.8;263.95;3837;4807;1
2015-12-09;3;12;3;44.34;0;0;3801.7;21674.5;9729.8;228.67;3837;4807;0
2015-12-09;4;12;3;42.0;0;1;4086.5;21195.6;9406.5;219.83;3837;4807;0
2015-12-09;5;12;3;41.0;0;0;4223.8;21288.9;9406.5;229.23;3837;4807;0
2015-12-09;6;12;3;41.5;0;0;4564.4;22048.8;9406.5;228.05;3837;4807;0
2015-12-09;7;12;3;46.58;1;1;4827.2;25271.7;9406.5;238.73;3837;4807;0
2015-12-09;8;12;3;63.29;1;1;4876.4;30816.4;9406.5;253.96;3837;4807;0
2015-12-09;9;12;3;65.69;1;1;4859.1;33070.1;9406.5;274.44;3837;4807;0
2015-12-09;10;12;3;66.8;0;1;4798.7;33679.7;9391.8;316.95;3837;4807;0
2015-12-09;11;12;3;67.09;1;1;4499.2;33950.5;9391.8;345.45;3837;4807;0
2015-12-09;12;12;3;65.98;0;1;4160.1;33530.3;9391.8;353.27;3837;4807;0
2015-12-09;13;12;3;65.65;0;1;3883.0;33435.1;9391.8;353.29;3837;4807;1
2015-12-09;14;12;3;65.1;0;1;3624.7;32996.6;9391.8;340.75;3837;4807;1
2015-12-09;15;12;3;63.89;0;1;3492.6;32081.1;9386.8;355.65;3837;4807;1
2015-12-09;16;12;3;63.89;0;1;3310.5;31701.5;9386.8;352.72;3837;4807;1
2015-12-09;17;12;3;65.1;0;0;3333.2;31762.6;9386.8;346.46;3837;4807;0
2015-12-09;18;12;3;69.18;1;1;3421.2;33279.0;9386.8;326.33;3837;4807;0
2015-12-09;19;12;3;73.54;-1;0;3633.1;35340.5;9386.8;326.33;3837;4807;0
2015-12-09;20;12;3;69.99;1;0;3740.2;35797.6;9386.8;334.1;3837;4807;0
2015-12-09;21;12;3;69.99;0;0;3773.3;35371.3;9386.8;350.52;3837;4807;0
2015-12-09;22;12;3;67.48;0;0;3616.2;34915.5;9386.8;371.48;3837;4807;0
2015-12-09;23;12;3;63.44;0;0;3646.8;32256.3;9710.1;369.33;3837;4807;1
2015-12-09;24;12;3;60.0;0;1;3636.8;28769.1;9710.1;360.64;3837;4807;0
2015-12-10;1;12;4;63.29;0;1;3603.3;26660.5;9710.1;350.88;3837;4807;1
2015-12-10;2;12;4;53.45;0;1;3509.4;24530.7;9710.1;300.0;3837;4807;1
2015-12-10;3;12;4;49.34;0;0;3451.5;23510.1;9710.1;265.23;3837;4807;1
2015-12-10;4;12;4;48.42;0;0;3292.3;22890.0;9710.1;262.38;3837;4807;1
2015-12-10;5;12;4;48.15;0;0;3181.1;22858.4;9710.1;259.18;3837;4807;1
2015-12-10;6;12;4;48.42;0;0;3075.0;23475.6;9710.1;271.25;3837;4807;1
2015-12-10;7;12;4;56.0;0;0;2981.8;26365.8;9710.1;310.56;3837;4807;1
2015-12-10;8;12;4;68.85;0;0;2837.3;30919.1;9710.1;361.05;3837;4807;1
2015-12-10;9;12;4;70.56;0;0;2820.1;33290.5;9710.1;366.98;3837;4807;1
2015-12-10;10;12;4;69.1;0;0;2868.1;33766.6;9710.1;368.01;3837;4807;1
2015-12-10;11;12;4;70.0;0;0;2937.9;34200.0;9362.699999999997;361.79;3837;4807;1
2015-12-10;12;12;4;69.02;0;0;2854.7;33859.7;9362.699999999997;356.59;3837;4807;1
2015-12-10;13;12;4;68.03;0;1;2899.4;33630.0;9703.3;356.36;3837;4807;1
2015-12-10;14;12;4;67.1;0;1;2787.7;33218.1;9703.3;357.27;3837;4807;1
2015-12-10;15;12;4;65.98;0;1;2624.9;32171.7;9703.3;357.16;3837;4807;1
2015-12-10;16;12;4;65.98;0;1;2384.6;32004.8;9703.3;366.0;3837;4807;1
2015-12-10;17;12;4;66.83;0;0;2245.5;31986.3;9708.3;368.18;3837;4807;1
2015-12-10;18;12;4;69.03;0;0;2206.2;32784.5;9708.3;369.08;3837;4807;1
2015-12-10;19;12;4;73.1;1;0;2237.5;35243.4;9708.3;369.08;3837;4807;0
2015-12-10;20;12;4;73.0;0;0;2331.4;35579.5;9708.3;367.5;3837;4807;0
2015-12-10;21;12;4;72.69;0;0;2437.3;35642.6;9708.3;365.36;3837;4807;0
2015-12-10;22;12;4;70.56;0;0;2336.6;35007.8;9653.3;368.32;3837;4807;1
2015-12-10;23;12;4;66.83;0;1;2461.5;32408.0;9560.3;368.67;3837;4807;1
2015-12-10;24;12;4;62.77;0;0;2597.7;29305.0;9463.3;361.66;3837;4807;1
2015-12-11;1;12;5;63.38;0;1;2694.9;26959.7;9423.3;362.49;3837;4807;0
2015-12-11;2;12;5;53.01;0;1;2705.7;24718.9;9423.3;324.84;3837;4807;1
2015-12-11;3;12;5;48.94;0;1;2701.4;23590.8;9423.3;311.51;3837;4807;0
2015-12-11;4;12;5;48.42;0;1;2691.4;23063.6;9423.3;300.75;3837;4807;0
2015-12-11;5;12;5;48.26;0;1;2721.0;23039.8;9423.3;301.05;3837;4807;0
2015-12-11;6;12;5;48.42;0;1;2629.0;24132.7;9423.3;321.08;3837;4807;0
2015-12-11;7;12;5;53.7;0;1;2517.2;26480.2;9423.3;348.87;3837;4807;1
2015-12-11;8;12;5;65.83;0;1;2376.8;30449.2;9423.3;365.6;3837;4807;1
2015-12-11;9;12;5;69.6;0;1;2311.7;33622.1;9423.3;365.77;3837;4807;1
2015-12-11;10;12;5;69.69;0;1;2318.4;34439.4;9770.699999999997;365.51;3837;4807;1
2015-12-11;11;12;5;70.0;0;1;2418.9;34805.1;9770.699999999997;357.14;3837;4807;1
2015-12-11;12;12;5;68.69;0;1;2514.9;34056.3;9770.699999999997;367.13;3837;4807;1
2015-12-11;13;12;5;67.3;0;1;2504.7;33844.9;9770.699999999997;367.4;3837;4807;1
2015-12-11;14;12;5;66.83;0;1;2409.0;33510.1;9770.699999999997;367.4;3837;4807;1
2015-12-11;15;12;5;64.94;0;1;2288.1;32105.4;9770.699999999997;367.35;3837;4807;1
2015-12-11;16;12;5;63.44;0;1;2207.7;31498.9;9770.699999999997;367.4;3837;4807;1
2015-12-11;17;12;5;65.0;0;1;2170.0;31546.8;9770.699999999997;367.49;3837;4807;1
2015-12-11;18;12;5;68.0;0;1;2226.2;32567.7;9770.699999999997;367.49;3837;4807;1
2015-12-11;19;12;5;70.98;0;0;2310.8;34606.7;9770.699999999997;367.49;3837;4807;1
2015-12-11;20;12;5;70.98;0;0;2432.7;34821.8;9770.699999999997;367.13;3837;4807;1
2015-12-11;21;12;5;70.69;0;0;2555.2;34390.5;9770.699999999997;367.13;3837;4807;1
2015-12-11;22;12;5;69.03;0;1;2575.4;33952.5;9770.699999999997;365.22;3837;4807;1
2015-12-11;23;12;5;63.89;0;1;2646.9;31873.4;9770.699999999997;360.99;3837;4807;1
2015-12-11;24;12;5;58.1;0;1;2666.2;29200.6;9770.699999999997;340.09;3837;4807;0
2015-12-12;1;12;6;64.1;0;0;2782.0;27510.3;9770.699999999997;357.48;3837;4807;0
2015-12-12;2;12;6;60.47;0;1;2818.2;25212.7;9770.699999999997;341.03;3837;4807;1
2015-12-12;3;12;6;49.1;0;0;2790.2;23832.8;9770.699999999997;340.55;3837;4807;1
2015-12-12;4;12;6;48.55;0;0;2766.1;22869.1;9770.699999999997;325.07;3837;4807;1
2015-12-12;5;12;6;48.32;0;0;2769.2;22371.2;9770.699999999997;321.14;3837;4807;1
2015-12-12;6;12;6;48.15;0;0;2674.2;22311.5;9770.699999999997;346.12;3837;4807;0
2015-12-12;7;12;6;48.5;0;1;2555.7;23091.3;9770.699999999997;348.92;3837;4807;0
2015-12-12;8;12;6;50.0;0;1;2557.2;24722.3;9770.699999999997;364.7;3837;4807;1
2015-12-12;9;12;6;58.99;0;1;2487.5;26344.9;9727.3;370.15;3837;4807;1
2015-12-12;10;12;6;62.1;0;1;2440.7;28640.0;9727.3;370.15;3837;4807;1
2015-12-12;11;12;6;65.5;0;1;2371.7;30442.7;9727.299999999996;369.15;3837;4807;1
2015-12-12;12;12;6;65.51;0;1;2325.2;30502.4;9727.3;368.74;3837;4807;1
2015-12-12;13;12;6;64.94;0;1;2073.8;30233.9;9727.3;368.74;3837;4807;1
2015-12-12;14;12;6;64.1;0;1;1757.6;30082.0;9727.3;368.55;3837;4807;1
2015-12-12;15;12;6;63.44;0;1;1536.4;29296.2;9770.699999999997;368.74;3837;4807;1
2015-12-12;16;12;6;62.21;0;1;1430.4;28389.7;9770.699999999997;367.74;3837;4807;1
2015-12-12;17;12;6;62.21;0;1;1408.2;27809.8;9770.699999999997;368.34;3837;4807;1
2015-12-12;18;12;6;63.44;0;1;1506.4;28717.5;9770.699999999997;368.11;3837;4807;1
2015-12-12;19;12;6;69.35;0;1;1723.8;30613.2;9770.699999999997;369.1;3837;4807;1
2015-12-12;20;12;6;70.0;0;1;1911.8;31041.0;9770.699999999997;369.1;3837;4807;1
2015-12-12;21;12;6;70.0;0;1;2049.5;31230.4;9686.4;369.1;3837;4807;1
2015-12-12;22;12;6;68.81;0;1;2127.6;31371.5;9686.4;368.27;3837;4807;1
2015-12-12;23;12;6;63.29;0;1;2186.4;29708.1;9770.699999999997;369.1;3837;4807;1
2015-12-12;24;12;6;60.47;0;0;2284.5;27864.6;9770.699999999997;367.46;3837;4807;1
2015-12-13;1;12;7;57.1;0;0;2168.6;25719.4;9770.699999999997;368.42;3837;4807;1
2015-12-13;2;12;7;46.16;0;1;2313.2;23180.1;9770.699999999997;369.56;3837;4807;1
2015-12-13;3;12;7;44.08;0;1;2473.0;21955.2;9770.699999999997;351.8;3837;4807;1
2015-12-13;4;12;7;43.34;0;1;2654.9;21238.8;9770.699999999997;336.68;3837;4807;1
2015-12-13;5;12;7;42.2;0;1;2862.0;20747.6;9428.999999999998;325.46;3837;4807;1
2015-12-13;6;12;7;42.0;0;0;3017.5;20834.7;9428.999999999998;312.06;3837;4807;1
2015-12-13;7;12;7;42.2;0;0;3198.5;21309.7;9428.999999999998;324.7;3837;4807;1
2015-12-13;8;12;7;42.13;0;1;3352.6;22033.6;9428.999999999998;334.94;3837;4807;1
2015-12-13;9;12;7;42.4;0;1;3545.5;22663.1;9428.999999999998;349.67;3837;4807;1
2015-12-13;10;12;7;44.15;0;1;3718.5;24277.4;9428.999999999998;352.56;3837;4807;1
2015-12-13;11;12;7;48.31;0;1;3812.0;26626.3;9428.999999999998;356.56;3837;4807;1
2015-12-13;12;12;7;49.0;0;1;3880.8;27851.1;9428.999999999998;365.93;3837;4807;1
2015-12-13;13;12;7;47.59;0;1;4143.8;27518.8;9428.999999999998;365.96;3837;4807;1
2015-12-13;14;12;7;47.59;0;1;4391.7;27748.6;9428.999999999998;366.58;3837;4807;1
2015-12-13;15;12;7;46.45;0;1;4658.1;27840.3;9728.7;364.48;3837;4807;1
2015-12-13;16;12;7;43.86;0;1;4726.0;26463.9;9728.7;365.68;3837;4807;1
2015-12-13;17;12;7;43.84;0;1;4927.7;25870.2;9728.699999999997;366.17;3837;4807;1
2015-12-13;18;12;7;44.2;1;1;5123.5;26585.1;9728.7;367.31;3837;4807;0
2015-12-13;19;12;7;53.62;0;1;5356.0;29323.5;9728.699999999997;369.17;3837;4807;1
2015-12-13;20;12;7;56.7;0;1;5776.4;30237.3;9728.699999999997;369.47;3837;4807;1
2015-12-13;21;12;7;56.96;0;1;6257.1;31154.5;9728.7;367.77;3837;4807;1
2015-12-13;22;12;7;56.7;0;1;6939.3;31195.3;9728.699999999997;364.9;3837;4807;1
2015-12-13;23;12;7;46.68;0;1;7432.0;30317.5;9728.7;365.77;3837;4807;1
2015-12-13;24;12;7;43.18;0;1;7714.6;27662.8;9728.7;366.38;3837;4807;1
2015-12-14;1;12;1;38.45;0;1;8030.1;24762.0;10070.399999999998;352.53;3837;4807;1
2015-12-14;2;12;1;31.49;1;1;8202.6;22881.1;10070.399999999998;311.77;3837;4807;1
2015-12-14;3;12;1;29.5;1;1;8359.7;22125.6;10070.399999999998;298.9;3837;4807;1
2015-12-14;4;12;1;27.84;-1;1;8390.4;21555.1;10070.399999999998;285.98;3837;4807;1
2015-12-14;5;12;1;27.45;-1;1;8374.8;21688.4;10070.399999999998;275.94;3837;4807;1
2015-12-14;6;12;1;29.65;1;1;8226.9;22416.7;9770.699999999997;272.83;3837;4807;1
2015-12-14;7;12;1;41.26;1;1;8082.9;25325.1;10070.399999999998;278.14;3837;4807;1
2015-12-14;8;12;1;53.46;-1;1;7860.9;30969.8;10070.399999999998;278.76;3837;4807;1
2015-12-14;9;12;1;56.7;1;1;7783.4;33848.4;10070.399999999998;284.85;3837;4807;1
2015-12-14;10;12;1;60.47;1;1;7737.0;34751.0;10070.399999999998;275.55;3837;4807;1
2015-12-14;11;12;1;62.9;0;1;7612.2;35217.2;10070.399999999998;315.85;3837;4807;1
2015-12-14;12;12;1;61.38;0;1;7308.5;34938.4;10070.399999999998;349.59;3837;4807;1
2015-12-14;13;12;1;60.47;0;1;7157.4;34693.5;10070.4;338.38;3837;4807;1
2015-12-14;14;12;1;60.0;0;1;7052.9;34378.8;10070.399999999998;341.65;3837;4807;1
2015-12-14;15;12;1;57.0;0;1;7010.5;33270.5;10070.399999999998;335.6;3837;4807;1
2015-12-14;16;12;1;56.7;0;1;7029.5;33085.3;10070.399999999998;299.69;3837;4807;1
2015-12-14;17;12;1;59.0;0;1;6986.1;32719.9;10070.399999999998;290.71;3837;4807;1
2015-12-14;18;12;1;63.44;0;0;6895.5;34140.1;10070.399999999998;288.85;3837;4807;1
2015-12-14;19;12;1;69.81;1;1;6987.6;35732.3;10070.399999999998;345.02;3837;4807;1
2015-12-14;20;12;1;68.9;0;1;7094.9;36178.0;10070.399999999998;350.14;3837;4807;1
2015-12-14;21;12;1;68.69;0;1;7285.0;36310.7;10070.399999999998;354.79;3837;4807;1
2015-12-14;22;12;1;64.51;0;1;7600.9;35344.0;10070.399999999998;340.0;3837;4807;1
2015-12-14;23;12;1;56.7;0;1;7773.5;32525.6;10070.399999999998;303.4;3837;4807;1
2015-12-14;24;12;1;47.13;1;1;7875.4;29796.0;10070.399999999998;282.51;3837;4807;0
2015-12-15;1;12;2;42.16;0;1;8104.8;27251.2;10070.4;233.27;3837;4807;0
2015-12-15;2;12;2;39.01;1;1;8177.7;25375.2;10070.399999999998;212.99;3837;4807;0
2015-12-15;3;12;2;35.5;1;1;8188.4;23946.0;10070.4;209.38;3837;4807;0
2015-12-15;4;12;2;31.0;1;1;8178.1;23458.6;10070.399999999998;199.82;3837;4807;1
2015-12-15;5;12;2;29.11;1;1;8019.0;23618.6;10070.399999999998;201.45;3837;4807;1
2015-12-15;6;12;2;33.8;1;1;7917.6;23838.7;10070.399999999998;199.8;3837;4807;0
2015-12-15;7;12;2;40.59;1;1;7801.7;26441.5;10070.399999999998;216.31;3837;4807;1
2015-12-15;8;12;2;49.99;-1;1;7803.7;31730.0;10070.399999999998;329.12;3837;4807;0
2015-12-15;9;12;2;55.03;1;1;7719.4;33944.8;10070.399999999998;351.74;3837;4807;0
2015-12-15;10;12;2;58.9;0;1;7810.1;34665.1;10070.399999999998;359.82;3837;4807;0
2015-12-15;11;12;2;59.56;0;1;7739.8;34887.6;10070.399999999998;362.28;3837;4807;0
2015-12-15;12;12;2;57.0;0;1;7657.5;34615.8;10070.399999999998;363.24;3837;4807;0
2015-12-15;13;12;2;56.7;0;1;7455.7;34266.2;10070.399999999998;363.46;3837;4807;0
2015-12-15;14;12;2;53.09;0;1;7330.7;33649.0;10070.399999999998;357.72;3837;4807;0
2015-12-15;15;12;2;49.6;1;1;7266.8;32486.7;10070.399999999998;353.74;3837;4807;0
2015-12-15;16;12;2;50.04;1;1;7261.4;31802.9;10070.399999999998;332.82;3837;4807;0
2015-12-15;17;12;2;50.96;1;1;7358.6;31957.9;10070.399999999998;352.03;3837;4807;0
2015-12-15;18;12;2;57.0;0;1;7512.4;33067.5;10070.399999999998;360.68;3837;4807;0
2015-12-15;19;12;2;62.9;0;1;7605.8;35412.2;10070.399999999998;363.82;3837;4807;0
2015-12-15;20;12;2;63.44;0;1;7581.4;35988.8;10070.399999999998;363.03;3837;4807;0
2015-12-15;21;12;2;64.16;0;1;7486.0;36123.9;10055.7;363.87;3837;4807;0
2015-12-15;22;12;2;62.9;0;1;7368.7;35569.3;10055.7;359.74;3837;4807;0
2015-12-15;23;12;2;56.2;0;1;7320.0;32990.4;10055.7;349.18;3837;4807;0
2015-12-15;24;12;2;47.0;0;0;7129.3;29195.5;10055.7;312.98;3837;4807;0
2015-12-16;1;12;3;44.08;0;0;7293.7;26797.0;10055.7;263.29;3837;4807;0
2015-12-16;2;12;3;40.01;0;0;7029.0;24834.0;10055.7;226.83;3837;4807;1
2015-12-16;3;12;3;38.5;0;0;6871.5;23674.6;10055.7;216.82;3837;4807;0
2015-12-16;4;12;3;38.16;0;1;6656.0;22999.8;10055.7;203.77;3837;4807;0
2015-12-16;5;12;3;37.65;0;1;6415.3;23133.6;10055.7;199.17;3837;4807;0
2015-12-16;6;12;3;38.34;0;0;6185.0;23762.2;10055.7;206.05;3837;4807;0
2015-12-16;7;12;3;41.16;0;1;6007.3;26398.0;10055.7;229.54;3837;4807;1
2015-12-16;8;12;3;56.7;0;0;5862.6;31430.4;10055.7;320.54;3837;4807;0
2015-12-16;9;12;3;62.93;0;0;5687.0;33676.6;10055.7;355.65;3837;4807;0
2015-12-16;10;12;3;63.64;0;0;5610.7;34074.6;10055.7;363.2;3837;4807;0
2015-12-16;11;12;3;64.7;0;0;5462.2;34234.1;10055.7;362.41;3837;4807;1
2015-12-16;12;12;3;63.29;0;0;5303.1;33909.3;10055.7;362.91;3837;4807;1
2015-12-16;13;12;3;62.21;0;0;4977.1;33573.8;10055.7;361.41;3837;4807;1
2015-12-16;14;12;3;62.1;0;0;4691.8;33145.5;10055.7;343.02;3837;4807;1
2015-12-16;15;12;3;60.47;0;0;4408.0;32135.1;10055.7;332.97;3837;4807;1
2015-12-16;16;12;3;61.61;0;0;4162.4;31740.4;10055.7;338.05;3837;4807;1
2015-12-16;17;12;3;62.93;0;0;4171.7;31596.5;10055.7;344.18;3837;4807;1
2015-12-16;18;12;3;63.66;0;0;4296.4;32602.1;9732.399999999998;354.99;3837;4807;1
2015-12-16;19;12;3;65.7;0;0;4449.5;34755.6;9732.399999999998;360.52;3837;4807;1
2015-12-16;20;12;3;65.98;0;0;4643.6;35271.9;9732.399999999998;365.16;3837;4807;1
2015-12-16;21;12;3;65.98;0;0;4822.3;35380.9;9732.399999999998;364.74;3837;4807;1
2015-12-16;22;12;3;63.94;0;0;5005.9;34764.3;9732.399999999998;358.78;3837;4807;1
2015-12-16;23;12;3;59.17;0;0;5194.4;32254.7;9732.399999999998;350.42;3837;4807;1
2015-12-16;24;12;3;53.0;0;0;5336.1;29210.2;9732.399999999998;291.87;3837;4807;1
2015-12-17;1;12;4;47.0;0;0;5477.2;27043.3;9732.399999999998;249.58;3837;4807;0
2015-12-17;2;12;4;42.49;0;1;5491.4;24854.8;9732.399999999998;204.97;3837;4807;0
2015-12-17;3;12;4;39.5;0;0;5636.0;23579.9;9732.399999999998;199.73;3837;4807;0
2015-12-17;4;12;4;38.25;0;0;5675.6;23043.7;9732.399999999998;197.87;3837;4807;0
2015-12-17;5;12;4;38.18;0;0;5623.9;23357.8;9732.399999999998;199.71;3837;4807;0
2015-12-17;6;12;4;38.45;0;0;5550.6;23763.8;9732.399999999998;202.3;3837;4807;0
2015-12-17;7;12;4;41.99;0;1;5370.3;26008.5;9732.399999999998;237.58;3837;4807;1
2015-12-17;8;12;4;55.1;0;0;5289.3;30973.3;9732.399999999998;314.89;3837;4807;0
2015-12-17;9;12;4;61.01;0;0;5265.9;33367.2;9732.399999999998;355.41;3837;4807;0
2015-12-17;10;12;4;63.44;0;0;5268.5;34194.7;9732.399999999998;353.84;3837;4807;0
2015-12-17;11;12;4;63.85;0;1;5181.4;34077.5;9732.399999999998;342.6;3837;4807;1
2015-12-17;12;12;4;63.0;0;1;5104.8;33879.8;9732.399999999998;355.98;3837;4807;1
2015-12-17;13;12;4;61.19;0;1;4976.5;33560.9;9732.399999999998;347.45;3837;4807;1
2015-12-17;14;12;4;61.0;0;1;4804.2;33219.5;9732.399999999998;344.0;3837;4807;1
2015-12-17;15;12;4;60.01;0;1;4652.2;32194.7;9732.399999999998;332.72;3837;4807;1
2015-12-17;16;12;4;60.47;0;1;4479.0;31664.2;9732.399999999998;352.92;3837;4807;1
2015-12-17;17;12;4;61.69;0;1;4562.8;31536.8;9732.399999999998;359.0;3837;4807;1
2015-12-17;18;12;4;62.69;0;1;4817.9;32905.6;9732.399999999998;349.49;3837;4807;1
2015-12-17;19;12;4;65.15;0;1;5107.1;35080.4;9732.399999999998;362.89;3837;4807;1
2015-12-17;20;12;4;66.05;0;1;5357.4;35330.3;9732.399999999998;363.32;3837;4807;1
2015-12-17;21;12;4;67.1;0;1;5391.8;35614.4;9732.399999999998;363.32;3837;4807;1
2015-12-17;22;12;4;65.1;0;1;5453.3;34510.3;9732.399999999998;365.5;3837;4807;1
2015-12-17;23;12;4;61.04;0;1;5528.1;32012.7;9732.399999999998;361.45;3837;4807;1
2015-12-17;24;12;4;53.8;0;1;5566.1;28883.8;9732.399999999998;349.02;3837;4807;1
2015-12-18;1;12;5;47.17;0;0;5497.5;26385.1;9732.399999999998;322.59;3837;4807;0
2015-12-18;2;12;5;43.49;0;0;5409.4;24443.5;9732.399999999998;278.66;3837;4807;1
2015-12-18;3;12;5;40.03;0;0;5406.6;23295.2;9732.399999999998;245.85;3837;4807;0
2015-12-18;4;12;5;40.01;0;0;5242.6;22834.0;9732.399999999998;246.95;3837;4807;0
2015-12-18;5;12;5;40.01;0;0;5052.3;22634.3;10055.7;261.64;3837;4807;0
2015-12-18;6;12;5;40.13;0;0;4833.1;23432.2;10055.7;262.87;3837;4807;1
2015-12-18;7;12;5;44.21;0;1;4676.8;25975.6;10055.7;292.99;3837;4807;1
2015-12-18;8;12;5;60.3;0;0;4605.2;30300.5;10055.7;336.75;3837;4807;0
2015-12-18;9;12;5;63.35;0;0;4499.1;32930.6;10055.7;364.15;3837;4807;0
2015-12-18;10;12;5;64.42;0;0;4454.2;33585.1;10055.7;362.42;3837;4807;0
2015-12-18;11;12;5;65.1;0;1;4432.4;33884.7;10055.7;357.83;3837;4807;0
2015-12-18;12;12;5;64.21;0;1;4285.2;33479.2;10055.7;366.74;3837;4807;0
2015-12-18;13;12;5;63.42;0;1;4146.1;33016.1;10055.7;367.65;3837;4807;0
2015-12-18;14;12;5;62.9;0;1;4019.2;32648.3;10055.7;367.26;3837;4807;0
2015-12-18;15;12;5;61.01;0;1;3948.8;31493.0;10055.7;364.09;3837;4807;0
2015-12-18;16;12;5;60.3;0;1;3893.2;30639.6;10055.7;363.3;3837;4807;1
2015-12-18;17;12;5;61.0;0;1;4033.0;30567.9;10055.7;364.65;3837;4807;0
2015-12-18;18;12;5;62.9;0;1;4293.4;31522.4;10055.7;364.83;3837;4807;0
2015-12-18;19;12;5;63.85;0;1;4581.7;33751.5;10055.699999999997;368.35;3837;4807;0
2015-12-18;20;12;5;63.5;0;1;4830.7;33983.1;10055.7;366.83;3837;4807;0
2015-12-18;21;12;5;63.21;0;1;5035.2;33966.0;10045.7;368.0;3837;4807;0
2015-12-18;22;12;5;62.01;0;1;5150.1;33143.9;10045.7;362.7;3837;4807;0
2015-12-18;23;12;5;56.54;0;1;5368.8;30952.8;10045.7;361.11;3837;4807;1
2015-12-18;24;12;5;47.34;0;1;5540.2;28776.1;10045.7;336.61;3837;4807;0
2015-12-19;1;12;6;47.0;0;0;5606.3;26821.3;10045.7;295.94;3837;4807;1
2015-12-19;2;12;6;44.21;0;1;5783.0;24765.5;10045.7;261.15;3837;4807;1
2015-12-19;3;12;6;41.4;0;0;5901.7;23150.9;10045.7;264.37;3837;4807;1
2015-12-19;4;12;6;39.24;0;0;5904.9;22520.2;10045.7;246.5;3837;4807;1
2015-12-19;5;12;6;38.4;0;0;5836.0;22171.7;10045.7;246.2;3837;4807;1
2015-12-19;6;12;6;38.34;0;1;5739.1;22076.8;10045.7;257.15;3837;4807;1
2015-12-19;7;12;6;39.26;0;1;5727.6;22796.3;10045.7;303.74;3837;4807;1
2015-12-19;8;12;6;41.4;0;0;5784.9;24505.2;10045.7;353.89;3837;4807;1
2015-12-19;9;12;6;44.0;0;0;5944.3;26089.1;10045.7;365.04;3837;4807;1
2015-12-19;10;12;6;48.69;0;0;6137.0;28385.3;10045.7;362.35;3837;4807;1
2015-12-19;11;12;6;56.7;0;0;6130.5;30261.7;10045.7;354.7;3837;4807;1
2015-12-19;12;12;6;50.01;0;0;5866.5;30265.6;10045.7;352.78;3837;4807;1
2015-12-19;13;12;6;47.13;0;0;5705.5;29694.1;10045.7;353.18;3837;4807;0
2015-12-19;14;12;6;47.0;0;0;5681.8;29582.7;10045.7;339.39;3837;4807;1
2015-12-19;15;12;6;45.0;0;0;5813.8;28684.0;10045.7;340.1;3837;4807;1
2015-12-19;16;12;6;43.84;0;1;5932.8;27643.3;10045.7;341.65;3837;4807;1
2015-12-19;17;12;6;43.81;0;0;6313.9;27059.4;10045.7;343.85;3837;4807;1
2015-12-19;18;12;6;46.6;0;0;6821.5;27651.7;10045.7;349.8;3837;4807;1
2015-12-19;19;12;6;57.52;0;0;7519.3;30035.1;10045.7;349.82;3837;4807;1
2015-12-19;20;12;6;60.29;0;0;7931.8;30896.8;10045.7;350.42;3837;4807;1
2015-12-19;21;12;6;60.47;0;0;8232.5;31138.0;10045.7;354.09;3837;4807;1
2015-12-19;22;12;6;60.47;0;0;8307.6;30923.3;10045.7;350.72;3837;4807;1
2015-12-19;23;12;6;54.78;0;1;8286.3;29166.8;10045.7;338.5;3837;4807;1
2015-12-19;24;12;6;47.0;0;0;8088.7;27200.4;10045.7;319.17;3837;4807;1
2015-12-20;1;12;7;37.65;0;1;7629.8;24751.6;10045.7;298.87;3837;4807;0
2015-12-20;2;12;7;31.4;0;1;7285.7;22852.6;10045.7;264.27;3837;4807;0
2015-12-20;3;12;7;18.0;0;1;6895.1;21517.8;10045.7;257.15;3837;4807;0
2015-12-20;4;12;7;13.49;0;1;6449.0;20889.4;10045.7;240.64;3837;4807;1
2015-12-20;5;12;7;13.52;0;1;6068.3;20593.9;10045.7;239.59;3837;4807;1
2015-12-20;6;12;7;16.0;0;1;5838.3;20197.3;10045.7;233.39;3837;4807;0
2015-12-20;7;12;7;31.0;0;1;5389.3;21156.9;10045.7;254.2;3837;4807;1
2015-12-20;8;12;7;34.1;0;1;5120.9;21909.7;10045.7;278.12;3837;4807;1
2015-12-20;9;12;7;38.18;0;1;4878.5;22319.9;10045.7;297.45;3837;4807;0
