datetime;P48_EOLICA;P48_DEMANDA;P48_CARBON;POT_DISP_HULLA_ANT;POT_DISP_HULA_SB;PRECIO_MD_ESP;PRECIO_MD_FR;PRECIO_I1;PRECIO_I2;PBF_SALDO_INTERC
2016-11-05 07:00:00;7363.4;23092.1;5037.5;3945.9;3585.8;46.53;46.53;46.53;47.53;392.4
2016-11-05 08:00:00;7174.3;24031.5;5246.9;3945.9;3585.8;50.83;50.83;50.33;51.83;249.6
2016-11-05 09:00:00;7067.6;26180.4;5605.9;3945.9;3585.8;57.0;57.0;57.0;60.0;-180.1
2016-11-05 10:00:00;6849.9;27945.2;5496.0;3945.9;3585.8;59.6;59.6;59.6;62.81;391.6
2016-11-05 11:00:00;7483.8;28651.1;5174.6;3945.9;3585.8;58.0;58.0;58.0;61.0;488.0
2016-11-05 12:00:00;8441.1;28574.8;5057.9;3945.9;3585.8;55.21;55.21;55.5;58.9;524.9
2016-11-05 13:00:00;9094.0;28876.4;4818.1;3945.9;3585.8;50.83;50.83;50.83;51.83;1246.3
2016-11-05 14:00:00;9333.0;27622.1;4433.9;3945.9;3585.8;46.65;46.65;45.65;47.0;921.4
2016-11-05 15:00:00;9281.3;26595.8;4813.7;3945.9;3585.8;45.69;45.69;45.19;46.3;157.2
2016-11-05 16:00:00;8943.5;25621.1;4636.6;3945.9;3585.8;45.76;45.76;44.76;45.76;-626.2
2016-11-05 17:00:00;8441.5;25446.5;5203.0;3945.9;3585.8;52.69;54.69;52.49;52.69;-1900.0
2016-11-05 18:00:00;8199.3;27855.6;5891.5;3945.9;3585.8;59.2;71.24;59.51;61.2;-1900.0
2016-11-05 19:00:00;8064.6;28479.5;5943.8;3945.9;3585.8;61.99;62.0;63.09;63.99;-1900.0
2016-11-05 20:00:00;8028.5;28503.8;5811.7;3945.9;3585.8;58.11;58.11;58.11;59.11;190.3
2016-11-05 21:00:00;8141.5;27934.5;5481.5;3945.9;3585.8;52.56;52.56;52.56;52.56;1440.4
2016-11-05 22:00:00;8056.4;26360.1;5542.8;3945.9;3585.8;49.46;49.46;49.46;49.46;456.7
2016-11-05 23:00:00;7803.8;24653.1;5064.3;3945.9;3585.8;47.9;47.9;47.9;47.9;385.0
2016-11-06 00:00:00;7413.2;22677.6;4002.7;3945.8999999999996;3585.8;44.8;44.8;43.42;40.56;1777.4
2016-11-06 01:00:00;7708.8;21268.2;3290.3;3945.8999999999996;3585.8;42.24;42.24;43.12;39.33;1978.8
2016-11-06 02:00:00;7745.8;20377.6;2865.8;3945.9;3585.8;38.43;38.43;38.43;27.1;2026.9
2016-11-06 03:00:00;7367.3;19828.5;2747.2;3590.8;3585.8;35.99;35.99;34.99;23.5;2195.4
2016-11-06 04:00:00;7406.2;19447.3;2492.2;3590.8;3585.8;30.1;30.1;29.0;20.1;2580.7
2016-11-06 05:00:00;7649.9;19401.2;2468.5;3590.8;3585.8;29.82;29.82;27.32;20.0;2373.6
2016-11-06 06:00:00;7779.3;19587.1;2378.5;3590.8;3585.8;30.89;30.89;29.5;23.0;2576.9
2016-11-06 07:00:00;7573.7;19986.3;2354.0;3590.8;3585.8;34.8;30.89;30.8;26.03;2650.0
2016-11-06 08:00:00;7415.4;20370.8;2557.0;3590.8;3585.8;33.81;33.81;31.31;30.0;2556.7
2016-11-06 09:00:00;7353.4;21669.7;2829.0;3945.9;3585.8;37.92;37.92;34.92;33.82;2228.6
2016-11-06 10:00:00;7957.7;24305.6;3274.9;3945.9;3585.8;42.75;42.75;40.75;38.9;1453.4
2016-11-06 11:00:00;7363.6;24876.5;2993.2;3945.9;3585.8;41.68;41.68;39.7;38.58;1314.5
2016-11-06 12:00:00;7748.8;25051.6;3058.6;3945.9;3585.8;42.55;42.55;42.05;38.9;79.8
2016-11-06 13:00:00;7751.8;25292.5;2953.1;3945.9;3585.8;41.86;41.86;41.0;38.86;1022.6
2016-11-06 14:00:00;7702.2;24936.4;2896.7;3945.9;3585.8;37.33;37.33;35.23;34.33;1881.0
2016-11-06 15:00:00;7307.1;23756.5;2803.0;3945.8999999999996;3585.8;37.0;37.0;34.0;33.5;1211.9
2016-11-06 16:00:00;6525.8;23206.0;2883.5;3945.9;3585.8;39.5;39.5;37.0;36.5;916.8
2016-11-06 17:00:00;6504.4;23626.7;3538.9;3945.9;3585.8;49.19;49.19;47.93;48.19;-1102.3
2016-11-06 18:00:00;5841.4;25632.0;4377.7;3945.9;3585.8;64.3;64.3;64.3;64.3;-1589.4
2016-11-06 19:00:00;5448.0;27376.6;4684.6;3945.9;4143.299999999999;68.18;68.18;70.05;68.18;-1286.5
2016-11-06 20:00:00;5091.7;28154.4;4378.6;3945.9;4143.3;65.69;65.69;65.88;65.69;2276.1
2016-11-06 21:00:00;4931.9;28096.1;4886.6;3945.9;4143.299999999999;65.33;54.07;65.43;65.33;2800.0
2016-11-06 22:00:00;4924.5;26424.5;4391.8;3945.9;4143.299999999999;61.0;55.81;60.0;58.99;2800.0
2016-11-06 23:00:00;4998.6;24938.8;4434.3;3945.9;4143.299999999999;56.1;48.51;54.1;52.49;2800.0
2016-11-07 00:00:00;5159.3;22988.7;4583.6;3605.3;4143.3;49.0;46.04;52.0;56.0;2800.0
2016-11-07 01:00:00;5096.1;21464.7;4276.2;3605.3;4143.299999999999;43.95;43.95;46.0;46.2;2449.7
2016-11-07 02:00:00;4913.4;20468.0;3991.8;3605.3;4143.3;42.55;40.11;43.7;46.0;3100.0
2016-11-07 03:00:00;4782.9;20156.0;4078.6;3605.3;4143.3;42.29;39.37;42.29;42.29;3100.0
2016-11-07 04:00:00;4740.8;20205.6;4119.5;3605.3;4143.299999999999;42.24;37.75;41.6;40.0;3100.0
2016-11-07 05:00:00;4855.4;21060.9;5058.2;3605.3;4143.3;43.44;43.44;45.0;43.45;2466.2
2016-11-07 06:00:00;4858.1;24914.4;6116.5;3945.9;4143.3;60.69;60.69;64.09;61.68;-1929.8
2016-11-07 07:00:00;4696.3;27944.6;6145.6;3945.8999999999996;4143.299999999999;64.02;84.77;67.32;65.92;-1900.0
2016-11-07 08:00:00;4421.5;30737.4;6563.5;3945.9;4143.3;66.81;93.42;67.18;65.14;-1900.0
2016-11-07 09:00:00;4233.6;32070.0;6481.8;3945.8999999999996;4143.299999999999;65.0;90.0;66.0;62.75;-1900.0
2016-11-07 10:00:00;4267.9;32203.2;6521.8;3833.2;4143.299999999999;64.69;84.77;65.6;62.94;-1900.0
2016-11-07 11:00:00;4696.9;32120.2;6432.4;3833.2000000000003;4143.299999999999;62.3;87.99;63.3;61.4;-1900.0
2016-11-07 12:00:00;5237.7;32315.0;6521.7;3833.2;4143.3;61.6;85.03;62.7;61.14;-1900.0
2016-11-07 13:00:00;5876.5;32532.7;6581.9;3866.2000000000003;4143.299999999999;60.69;86.69;62.48;60.69;-1900.0
2016-11-07 14:00:00;6365.8;31071.8;5980.5;3866.2000000000003;4143.299999999999;58.76;92.33;60.13;58.76;-1900.0
2016-11-07 15:00:00;6813.3;30574.2;5762.4;3866.2000000000003;4143.299999999999;58.1;99.56;59.2;58.1;-1900.0
2016-11-07 16:00:00;6982.2;30304.4;5948.2;3866.2;4143.299999999999;58.1;110.4;59.2;58.1;-1900.0
2016-11-07 17:00:00;6953.4;30756.2;6218.1;3866.2000000000003;4143.299999999999;59.69;137.25;60.13;59.49;-1900.0
2016-11-07 18:00:00;6979.8;32616.3;6323.9;3485.6;4143.299999999999;63.05;874.01;64.15;63.03;-1900.0
2016-11-07 19:00:00;7059.9;33949.6;6598.3;3485.6;4143.299999999999;66.45;429.46;67.45;66.29;-1900.0
2016-11-07 20:00:00;7302.2;34558.7;6664.9;3485.6;4143.3;66.6;115.02;67.6;65.92;-1900.0
2016-11-07 21:00:00;7836.4;32763.7;6219.0;3826.2000000000003;4143.299999999999;65.0;100.0;66.0;64.5;-1900.0
2016-11-07 22:00:00;7875.1;30299.9;6360.8;3685.6;4143.299999999999;59.98;76.01;61.77;59.98;-1900.0
2016-11-07 23:00:00;7775.9;27202.7;6124.1;3685.6;4143.299999999999;58.1;58.1;60.13;58.1;-1702.1
2016-11-08 00:00:00;8159.3;25162.5;5993.6;3826.2;4143.299999999999;51.84;51.84;48.84;45.0;276.3
2016-11-08 01:00:00;8135.1;23362.5;5622.2;3826.2000000000003;4143.299999999999;48.02;48.02;46.03;44.0;-401.2
2016-11-08 02:00:00;8298.3;22651.1;5359.6;3826.2000000000003;4143.299999999999;45.44;45.44;45.44;43.23;-876.6
2016-11-08 03:00:00;8491.7;22185.5;5064.1;3826.2000000000003;4143.299999999999;43.5;43.5;42.5;41.0;-69.1
2016-11-08 04:00:00;8676.9;22228.9;5111.7;3826.2000000000003;4143.299999999999;43.23;43.23;42.23;38.82;-253.4
2016-11-08 05:00:00;8840.8;22984.3;5727.8;3826.2000000000003;4143.299999999999;45.95;45.95;45.0;42.32;-1894.8
2016-11-08 06:00:00;8900.5;25743.8;6562.8;3826.2000000000003;4143.299999999999;57.35;73.56;55.36;52.35;-2200.0
2016-11-08 07:00:00;8828.0;29797.5;6784.8;3826.2000000000003;4143.299999999999;60.02;90.0;60.0;57.02;-1900.0
2016-11-08 08:00:00;8608.5;31793.8;6773.0;3826.2000000000003;4143.299999999999;63.1;87.95;63.1;60.11;-1900.0
2016-11-08 09:00:00;8601.0;32730.4;6755.0;3826.2000000000003;4143.299999999999;62.49;91.84;62.49;60.42;-1900.0
2016-11-08 10:00:00;8822.9;33011.0;6671.8;3826.2000000000003;4143.299999999999;61.75;90.02;60.75;58.75;-1900.0
2016-11-08 11:00:00;9197.4;33388.2;6647.3;3826.2000000000003;3993.3;59.69;90.0;57.69;56.69;-1900.0
2016-11-08 12:00:00;9872.2;33367.2;6711.2;3826.2000000000003;3993.3;58.24;80.0;56.24;54.24;-1900.0
2016-11-08 13:00:00;10515.7;32788.6;6632.6;3826.2000000000003;3993.3;58.23;76.75;56.14;54.23;-1900.0
2016-11-08 14:00:00;10989.7;31850.5;6201.0;3826.2000000000003;3993.3;54.4;68.88;50.63;49.41;-1900.0
2016-11-08 15:00:00;11166.1;31139.4;6005.6;3826.2000000000003;3993.3;50.15;70.8;47.17;45.44;-1900.0
2016-11-08 16:00:00;11032.5;30901.3;5615.2;3826.2;4143.299999999999;50.55;85.15;47.56;45.56;-1900.0
2016-11-08 17:00:00;11227.9;31611.9;6223.3;3945.9;4143.3;57.5;122.17;54.52;52.51;-1900.0
2016-11-08 18:00:00;11200.3;33818.3;6676.1;3945.9;4143.299999999999;61.19;850.07;59.6;58.0;-1900.0
2016-11-08 19:00:00;11447.8;35394.0;6845.6;3945.9;4143.299999999999;62.49;267.65;61.31;59.5;-1900.0
2016-11-08 20:00:00;11845.7;35342.0;6856.9;3945.9;4143.299999999999;63.41;129.87;61.59;60.0;-1900.0
2016-11-08 21:00:00;12648.9;33889.7;6655.9;3945.9;4143.3;60.0;60.0;58.44;57.0;-1251.2
2016-11-08 22:00:00;12995.0;31067.7;6270.9;3945.9;4143.299999999999;54.71;74.52;49.71;46.0;-1900.0
2016-11-08 23:00:00;13124.7;27905.1;5784.8;3945.9;4143.299999999999;46.0;68.4;40.0;41.0;-1900.0
2016-11-09 00:00:00;13124.6;25880.7;5173.8;3945.9;4143.299999999999;41.91;55.3;43.0;46.95;-1900.0
2016-11-09 01:00:00;13162.9;24337.0;5129.6;3945.9;4143.299999999999;41.1;51.16;45.2;48.0;-3000.0
2016-11-09 02:00:00;13004.1;23586.3;4704.8;3945.9;4143.299999999999;38.9;46.07;43.0;45.73;-3000.0
2016-11-09 03:00:00;12724.9;23207.2;4502.0;3945.9;4143.299999999999;35.54;40.29;39.54;43.75;-3000.0
2016-11-09 04:00:00;12215.3;22922.4;4492.2;3945.9;4143.299999999999;35.0;35.0;35.0;37.0;-2615.7
2016-11-09 05:00:00;11864.5;23607.9;5114.4;3945.9;4143.3;40.99;42.53;45.09;46.11;-3000.0
2016-11-09 06:00:00;11478.6;26169.8;5705.5;3945.9;4143.299999999999;42.11;75.0;41.91;46.0;-2200.0
2016-11-09 07:00:00;11090.3;29178.7;6372.8;3945.9;4143.299999999999;47.4;82.3;47.75;50.55;-1900.0
2016-11-09 08:00:00;10769.5;31280.1;6595.8;3945.9;4143.299999999999;55.24;93.1;54.69;55.74;-1900.0
2016-11-09 09:00:00;10455.5;32277.6;6778.2;3945.9;4143.299999999999;57.16;103.47;56.57;57.54;-1900.0
2016-11-09 10:00:00;10533.6;33069.3;6875.4;3945.9;4143.299999999999;57.16;128.76;56.41;57.27;-1900.0
2016-11-09 11:00:00;10639.3;33079.2;6985.5;3945.9;4143.299999999999;55.24;109.41;54.24;55.74;-1900.0
2016-11-09 12:00:00;11014.6;33022.7;6941.0;3945.9;4143.299999999999;56.62;113.53;55.67;56.67;-1900.0
2016-11-09 13:00:00;11146.0;32757.5;6859.3;3945.9;4143.299999999999;57.0;121.56;56.13;57.11;-1900.0
2016-11-09 14:00:00;10996.4;31818.6;6857.0;3945.9;4143.299999999999;53.71;103.0;53.7;56.69;-1900.0
2016-11-09 15:00:00;10497.8;31131.5;6794.0;3945.9;4143.299999999999;54.0;100.08;54.0;57.0;-1900.0
2016-11-09 16:00:00;9918.8;31001.6;6777.6;3945.9;4143.299999999999;55.67;96.81;57.17;62.52;-1900.0
2016-11-09 17:00:00;9313.2;32027.3;6954.1;3945.9;4143.299999999999;57.7;117.84;57.95;60.67;-1900.0
2016-11-09 18:00:00;8742.4;33794.5;6866.1;3945.9;4143.299999999999;61.0;219.98;61.5;63.35;-1900.0
2016-11-09 19:00:00;8312.5;34678.5;7027.1;3945.9;4143.299999999999;63.97;122.87;64.01;64.51;-1900.0
2016-11-09 20:00:00;8065.9;34885.0;7034.1;3945.9;4143.299999999999;65.49;79.5;65.74;67.0;-1900.0
2016-11-09 21:00:00;7815.1;33849.4;6853.5;3945.9;4143.3;63.09;63.09;63.35;64.35;-1085.4
2016-11-09 22:00:00;7635.2;31060.2;6731.2;3945.9;4143.299999999999;59.69;59.69;59.8;60.09;-1283.3
2016-11-09 23:00:00;7267.8;27548.5;6515.0;3945.9;4143.3;58.93;60.0;58.92;58.93;-1900.0
2016-11-10 00:00:00;6898.3;25541.6;6397.8;3945.9;4143.3;56.59;56.59;55.59;56.59;921.0
2016-11-10 01:00:00;6711.5;24203.5;6294.1;3945.9;4143.299999999999;51.1;51.1;49.85;52.09;371.2
2016-11-10 02:00:00;6564.4;23158.2;6233.5;3945.8999999999996;4143.3;47.94;47.94;47.94;50.25;467.9
2016-11-10 03:00:00;6446.5;22712.7;6135.1;3945.8999999999996;4143.299999999999;44.36;44.36;46.0;49.4;1146.7
2016-11-10 04:00:00;6107.2;23011.0;6143.1;3945.9;4143.299999999999;44.66;44.66;46.61;48.2;1130.1
2016-11-10 05:00:00;6059.2;23632.2;6371.4;3945.8999999999996;4143.299999999999;49.67;49.67;49.05;48.9;-396.8
2016-11-10 06:00:00;5917.7;26035.1;6524.7;3945.9;4143.3;59.69;59.69;61.64;58.4;-1244.0
2016-11-10 07:00:00;5477.9;29923.5;6846.5;3945.9;4143.299999999999;65.88;80.13;68.0;65.9;-1900.0
2016-11-10 08:00:00;4978.0;32514.3;6953.7;3945.9;4143.299999999999;67.49;89.36;68.87;67.48;-1900.0
2016-11-10 09:00:00;4559.9;33336.1;7059.7;3945.8999999999996;4143.299999999999;66.23;81.33;68.0;66.23;-1900.0
2016-11-10 10:00:00;4533.3;33496.0;7101.7;3945.9;4143.299999999999;65.48;79.05;66.0;65.48;-1900.0
2016-11-10 11:00:00;4709.2;33362.3;7134.5;3945.9;4143.299999999999;63.69;78.36;65.88;63.69;-1900.0
2016-11-10 12:00:00;4954.1;33364.6;7121.6;3945.9;4143.299999999999;63.58;71.08;63.58;63.44;-1900.0
2016-11-10 13:00:00;5171.4;33080.7;7118.7;3945.9;4143.299999999999;63.05;71.84;62.5;63.04;-1900.0
2016-11-10 14:00:00;5257.5;31911.4;7054.5;3945.9;4143.3;59.69;75.06;60.67;59.71;-1900.0
2016-11-10 15:00:00;5213.5;31334.1;7060.5;3945.9;4143.299999999999;59.58;77.53;59.83;59.6;-1900.0
2016-11-10 16:00:00;5093.8;30918.1;7005.1;3945.9;4143.299999999999;59.69;78.99;59.49;59.68;-1900.0
2016-11-10 17:00:00;5071.1;31765.0;7116.0;3945.8999999999996;4143.299999999999;63.05;99.01;60.4;61.74;-1900.0
2016-11-10 18:00:00;5127.5;34243.3;7148.5;3945.9;4143.299999999999;68.0;142.94;67.5;68.0;-1900.0
2016-11-10 19:00:00;5135.9;34981.4;7148.5;3945.9;4143.299999999999;68.97;120.35;68.77;68.97;-1900.0
2016-11-10 20:00:00;5178.0;35032.6;7142.5;3945.9;4143.299999999999;69.51;84.35;69.51;69.7;-1900.0
2016-11-10 21:00:00;5383.8;33946.3;7103.5;3945.9;4143.299999999999;67.92;67.92;67.82;67.92;-793.3
2016-11-10 22:00:00;5287.1;30950.2;6845.6;3945.9;4143.299999999999;61.06;61.06;60.86;61.06;418.2
2016-11-10 23:00:00;5126.5;27528.7;6540.0;3945.9;4143.299999999999;58.72;58.72;58.72;58.74;786.5
2016-11-11 00:00:00;4904.7;26185.1;6536.9;3945.9;4143.299999999999;59.58;52.0;58.0;58.0;2800.0
2016-11-11 01:00:00;4757.4;24727.4;6334.1;3945.9;4143.299999999999;54.41;50.02;53.23;49.28;3100.0
2016-11-11 02:00:00;4673.9;23692.7;6401.3;3945.9;4143.299999999999;48.69;47.74;49.19;48.8;3100.0
2016-11-11 03:00:00;4705.1;23169.3;6234.3;3945.9;4143.299999999999;47.94;45.97;48.04;48.04;3100.0
2016-11-11 04:00:00;4962.9;23106.0;6315.7;3945.9;4143.299999999999;47.34;42.17;47.39;47.34;3100.0
2016-11-11 05:00:00;5129.5;23796.2;6413.1;3945.9;4143.299999999999;48.44;46.64;48.46;48.45;3100.0
2016-11-11 06:00:00;5058.5;26802.5;6628.7;3945.9;4143.3;55.24;52.09;51.74;49.44;3100.0
2016-11-11 07:00:00;4862.7;30304.1;6825.8;3945.9;4143.299999999999;61.07;61.07;61.57;59.57;2492.6
2016-11-11 08:00:00;4553.0;32409.4;7024.3;3945.9;4143.299999999999;68.05;68.05;69.41;67.83;-1065.8
2016-11-11 09:00:00;4243.0;33518.1;7089.5;3945.9;4143.299999999999;67.69;67.69;70.0;67.7;-1657.6
2016-11-11 10:00:00;3965.0;33694.5;7122.5;3945.9;4143.299999999999;67.64;67.64;70.64;67.64;-1892.9
2016-11-11 11:00:00;3941.7;33358.2;7136.6;3945.8999999999996;4143.299999999999;66.8;66.8;68.8;66.8;-1727.6
2016-11-11 12:00:00;4031.3;32912.7;7081.7;3945.8999999999996;4143.299999999999;63.7;63.7;63.7;61.83;591.3
2016-11-11 13:00:00;4170.8;32556.0;6756.4;3945.9;4143.299999999999;60.91;60.91;60.3;58.0;1852.3
2016-11-11 14:00:00;4381.7;31529.7;6801.3;3945.8999999999996;4143.299999999999;63.27;63.27;63.27;60.4;532.2
2016-11-11 15:00:00;4501.6;30827.9;6982.3;3945.9;4143.299999999999;63.01;63.01;62.01;59.15;319.0
2016-11-11 16:00:00;4599.4;30588.8;7123.7;3945.9;4143.299999999999;64.26;64.26;62.79;61.0;-340.4
2016-11-11 17:00:00;4798.4;31107.5;6877.7;3945.9;4143.299999999999;66.57;78.78;65.67;65.57;-1900.0
2016-11-11 18:00:00;4998.7;32996.8;6929.7;3945.8999999999996;4143.299999999999;68.56;81.38;66.81;67.0;-1900.0
2016-11-11 19:00:00;5063.9;33876.3;6949.7;3945.9;4143.299999999999;69.51;76.57;68.73;68.51;-1900.0
2016-11-11 20:00:00;4985.7;33523.9;6951.7;3945.9;4143.299999999999;68.96;68.96;67.89;67.89;-1577.5
2016-11-11 21:00:00;4915.0;32050.6;6933.7;3945.9;4143.299999999999;65.69;65.69;65.69;64.54;905.4
2016-11-11 22:00:00;4616.2;30266.4;7004.7;3945.9;4143.299999999999;63.45;63.45;65.8;63.35;1343.1
2016-11-11 23:00:00;4338.0;27624.3;6807.7;3945.9;4143.299999999999;58.72;58.72;59.93;58.5;2045.1
2016-11-12 00:00:00;4281.8;26058.0;6441.1;3945.9;4143.3;61.69;61.69;61.79;61.2;2474.7
2016-11-12 01:00:00;4111.4;24243.8;5813.4;3590.8;3791.1;59.09;56.26;56.14;54.09;3300.0
2016-11-12 02:00:00;4013.0;23073.1;5256.2;3250.2;3221.1;57.57;49.7;52.57;52.67;3300.0
2016-11-12 03:00:00;3873.1;22407.7;5103.9;3250.2;3221.1;51.6;46.47;47.88;45.0;3300.0
2016-11-12 04:00:00;3832.1;22353.8;5198.0;3250.2;3221.1;49.0;43.8;44.08;45.0;3300.0
2016-11-12 05:00:00;3936.3;22248.6;5126.7;3250.2;3221.1;48.56;44.75;43.53;45.0;3300.0
2016-11-12 06:00:00;3967.0;22766.1;5192.9;3250.2;3221.1;49.03;49.03;47.57;47.71;2999.8
2016-11-12 07:00:00;3769.5;23547.1;5128.4;3250.2;3221.1;50.77;50.77;49.77;48.98;2305.0
2016-11-12 08:00:00;3575.2;25054.4;5070.8;3250.2;3221.1;56.37;56.37;56.47;56.37;1693.9
2016-11-12 09:00:00;3407.1;27164.9;5317.5;3250.2;3221.1;58.64;58.64;58.74;59.14;898.7
2016-11-12 10:00:00;3162.9;29111.6;5332.9;3250.2;3221.1;58.64;58.64;57.87;58.0;1719.1
2016-11-12 11:00:00;2947.7;29416.6;5519.7;3250.2;3221.1;59.43;59.43;58.0;59.3;901.6
2016-11-12 12:00:00;2597.2;29342.2;5617.6;3250.2;3221.1;63.05;63.05;61.78;63.05;-881.1
2016-11-12 13:00:00;2320.9;28978.1;5498.6;3250.2;3221.1;59.9;59.9;58.6;59.8;577.1
2016-11-12 14:00:00;2043.5;28363.3;5579.8;3250.2;3221.1;60.81;60.81;59.01;60.76;104.7
2016-11-12 15:00:00;1846.2;27241.3;5537.6;3250.2;3221.1;58.75;58.75;58.0;58.75;753.8
2016-11-12 16:00:00;1867.8;26420.1;5576.6;3250.2;3221.1;60.17;60.17;59.17;60.06;-179.9
2016-11-12 17:00:00;1923.9;27068.9;5647.6;3250.2;3221.1;66.09;70.58;64.59;64.09;-2400.0
2016-11-12 18:00:00;2009.0;29085.7;5695.6;3250.2;3221.1;67.79;97.25;65.79;64.79;-2400.0
2016-11-12 19:00:00;2069.5;29685.1;5708.6;3250.2;3221.1;68.94;78.0;66.94;65.35;-2400.0
2016-11-12 20:00:00;2165.9;29602.1;5648.6;3250.2;3221.1;67.01;67.01;64.01;64.01;-140.5
2016-11-12 21:00:00;2130.3;29355.4;5627.6;3250.2;3221.1;65.48;65.48;62.15;62.9;686.3
2016-11-12 22:00:00;2205.7;27807.5;5595.6;3250.2;3221.1;63.05;63.05;59.8;62.55;434.3
2016-11-12 23:00:00;2271.3;26165.1;5413.0;3250.2;3221.1;57.17;57.17;57.17;58.33;2113.0
2016-11-13 00:00:00;2226.1;24059.8;5348.6;3250.2;3221.1;59.58;58.0;59.58;66.71;3300.0
2016-11-13 01:00:00;2401.2;22480.3;5337.7;3250.2;3221.1;55.59;55.59;56.09;63.49;3039.1
2016-11-13 02:00:00;2589.2;21202.3;5279.1;3250.2;3221.1;49.1;49.1;51.75;56.67;2694.0
2016-11-13 03:00:00;2943.4;20536.3;5029.9;3250.2;3221.1;46.51;46.51;51.9;55.0;3137.4
2016-11-13 04:00:00;3395.7;20507.7;4858.3;3250.2;3221.1;45.01;39.54;52.17;53.67;3300.0
2016-11-13 05:00:00;3684.6;20521.3;4848.8;3250.2;3221.1;44.8;38.46;52.17;53.67;3300.0
2016-11-13 06:00:00;3872.5;20665.2;4703.3;3250.2;3221.1;44.51;43.86;48.0;51.67;3300.0
2016-11-13 07:00:00;4149.7;21081.1;4899.1;3250.2;3221.1;44.8;44.8;47.5;50.63;3112.5
2016-11-13 08:00:00;4300.1;21432.6;4858.6;3250.2;3221.1;44.44;43.86;47.14;50.0;3300.0
2016-11-13 09:00:00;4514.0;23401.8;4915.7;3250.2;3221.1;45.75;45.75;47.25;48.75;2677.3
2016-11-13 10:00:00;4967.5;24747.3;5207.5;3945.9;3221.1;53.68;53.68;54.68;57.67;877.9
2016-11-13 11:00:00;5719.3;25862.2;5313.0;3945.8999999999996;3221.1;56.1;56.1;57.3;60.45;128.1
2016-11-13 12:00:00;6083.8;25891.8;4989.6;3945.9;3221.1;55.72;55.72;56.72;60.22;-501.4
2016-11-13 13:00:00;6394.5;26125.9;5188.0;3945.9;3221.1;52.9;52.9;53.9;57.36;88.3
2016-11-13 14:00:00;6557.7;25686.3;4759.7;3945.9;3573.3;47.64;47.64;49.31;51.25;1429.9
2016-11-13 15:00:00;6881.7;24489.1;4487.7;3945.9;3573.3;45.65;45.65;47.5;48.55;1467.6
2016-11-13 16:00:00;7119.3;23862.7;4659.7;3945.9;3573.3;45.51;45.51;47.25;48.41;964.8
2016-11-13 17:00:00;7492.9;24492.7;5358.3;3945.9;3573.3;57.57;57.57;58.53;58.87;-2398.5
2016-11-13 18:00:00;7981.6;27512.5;5682.3;3945.9;3573.3;64.17;76.55;64.86;64.86;-2400.0
2016-11-13 19:00:00;8426.6;28597.5;5829.9;3945.9;3573.3;66.57;79.04;67.47;68.17;-2400.0
2016-11-13 20:00:00;8760.1;29142.3;5811.5;4293.6;3573.3;65.5;65.5;66.59;67.5;-1620.6
2016-11-13 21:00:00;9034.6;28926.2;5609.9;4293.6;3573.3;59.5;59.5;59.5;60.9;807.0
2016-11-13 22:00:00;9126.0;27903.0;5606.3;4293.6;3573.3;58.23;58.23;58.23;59.9;-407.4
2016-11-13 23:00:00;9121.6;25817.8;5256.4;4293.6;3573.3;54.65;54.65;54.65;55.42;-1206.4
2016-11-14 00:00:00;9034.1;23611.2;5122.5;4293.6;3573.3;49.21;49.21;47.79;47.62;-1551.2
2016-11-14 01:00:00;9011.2;21923.5;4878.2;4293.6;3573.3;47.32;47.32;48.25;46.9;-2216.1
2016-11-14 02:00:00;8974.7;21035.8;4229.4;4293.6;3573.3;43.51;43.51;46.88;48.5;-1194.6
2016-11-14 03:00:00;8993.2;20850.9;3546.4;4293.6;3573.3;38.86;38.86;40.0;39.0;1159.1
2016-11-14 04:00:00;9381.1;20972.5;3666.0;4293.6;3573.3;36.45;36.45;39.45;32.45;874.8
2016-11-14 05:00:00;9572.3;21957.0;4827.5;4293.6;3573.3;43.92;43.92;46.86;45.14;-1972.5
2016-11-14 06:00:00;9707.5;24693.0;5475.9;4293.6;3573.3;47.94;71.68;47.7;48.0;-2700.0
2016-11-14 07:00:00;9720.2;29473.5;6129.0;4293.6;3573.3;57.17;112.84;53.27;54.71;-2400.0
2016-11-14 08:00:00;9692.2;31671.8;6295.1;4293.6;3573.3;60.69;106.3;56.69;59.38;-2400.0
2016-11-14 09:00:00;9647.3;32530.4;6256.4;4293.6;3573.3;60.0;99.09;57.0;57.84;-2400.0
2016-11-14 10:00:00;9586.0;32802.8;6257.8;4293.6;3573.3;59.56;109.38;54.56;56.58;-2400.0
2016-11-14 11:00:00;9363.9;32828.2;6052.3;4293.6;3573.3;58.23;106.7;53.23;55.23;-2400.0
2016-11-14 12:00:00;9103.7;32843.0;5941.4;4293.6;3573.3;57.57;95.0;52.57;55.1;-2400.0
2016-11-14 13:00:00;8995.1;32522.4;6051.4;4293.6;3573.3;58.23;98.22;57.23;56.92;-2400.0
2016-11-14 14:00:00;8852.0;31592.4;5875.7;4293.6;3573.3;57.57;111.16;56.52;56.26;-2400.0
2016-11-14 15:00:00;8789.4;31167.1;5914.4;4293.6;3573.3;57.16;105.09;56.8;56.3;-2400.0
2016-11-14 16:00:00;8803.0;30846.9;5939.4;4293.6;3573.3;57.23;98.0;56.23;56.08;-2400.0
